image_name,label,split,relative_filepath
SPC-EAWAG-0P5X-1569405619735105-2587614615059-000099-544-2048-622-36-40.jpeg,maybe_cyano,train,maybe_cyano/training_data/SPC-EAWAG-0P5X-1569405619735105-2587614615059-000099-544-2048-622-36-40.jpeg
SPC-EAWAG-0P5X-1583168904242822-3914406619826-004949-152-1122-1160-316-232.jpeg,filament,train,filament/training_data/SPC-EAWAG-0P5X-1583168904242822-3914406619826-004949-152-1122-1160-316-232.jpeg
SPC-EAWAG-0P5X-1535853408576108-1535987394365-069979-029-2470-1098-312-376.jpeg,eudiaptomus,train,eudiaptomus/training_data/SPC-EAWAG-0P5X-1535853408576108-1535987394365-069979-029-2470-1098-312-376.jpeg
SPC-EAWAG-0P5X-1530669066900257-2383039949731-066559-027-2036-2182-292-180.jpeg,eudiaptomus,train,eudiaptomus/training_data/SPC-EAWAG-0P5X-1530669066900257-2383039949731-066559-027-2036-2182-292-180.jpeg
SPC-EAWAG-0P5X-1530666900639477-2380873769666-044899-287-890-296-72-76.jpeg,dinobryon,train,dinobryon/training_data/SPC-EAWAG-0P5X-1530666900639477-2380873769666-044899-287-890-296-72-76.jpeg
SPC-EAWAG-0P5X-1570496495568544-3678473912052-000859-252-1056-928-60-68.jpeg,maybe_cyano,train,maybe_cyano/training_data/SPC-EAWAG-0P5X-1570496495568544-3678473912052-000859-252-1056-928-60-68.jpeg
SPC-EAWAG-0P5X-1532045484008065-3759438550356-006739-220-1232-234-208-220.jpeg,diaphanosoma,train,diaphanosoma/training_data/SPC-EAWAG-0P5X-1532045484008065-3759438550356-006739-220-1232-234-208-220.jpeg
SPC-EAWAG-0P5X-1528681697398171-395697798864-064869-027-1776-1214-84-96.jpeg,dinobryon,train,dinobryon/training_data/SPC-EAWAG-0P5X-1528681697398171-395697798864-064869-027-1776-1214-84-96.jpeg
SPC-EAWAG-0P5X-1530535807891996-2249782812266-029951-169-1844-838-72-68.jpeg,dinobryon,train,dinobryon/training_data/SPC-EAWAG-0P5X-1530535807891996-2249782812266-029951-169-1844-838-72-68.jpeg
SPC-EAWAG-0P5X-1589436418195116-10181827128455-004089-070-1492-0-320-168.jpeg,cyclops,train,cyclops/training_data/SPC-EAWAG-0P5X-1589436418195116-10181827128455-004089-070-1492-0-320-168.jpeg
SPC-EAWAG-0P5X-1527814846228364-151349723068-036359-026-1558-1258-120-204.jpeg,eudiaptomus,train,eudiaptomus/training_data/SPC-EAWAG-0P5X-1527814846228364-151349723068-036359-026-1558-1258-120-204.jpeg
SPC-EAWAG-0P5X-1555333363558656-2238850066849-001539-025-1220-1540-76-112.jpeg,nauplius,train,nauplius/training_data/SPC-EAWAG-0P5X-1555333363558656-2238850066849-001539-025-1220-1540-76-112.jpeg
SPC-EAWAG-0P5X-1528163911503204-500410131707-071009-009-3258-1550-72-136.jpeg,nauplius,train,nauplius/training_data/SPC-EAWAG-0P5X-1528163911503204-500410131707-071009-009-3258-1550-72-136.jpeg
SPC-EAWAG-0P5X-1533600343214951-5314276701125-003329-049-2080-1020-400-312.jpeg,diaphanosoma,train,diaphanosoma/training_data/SPC-EAWAG-0P5X-1533600343214951-5314276701125-003329-049-2080-1020-400-312.jpeg
SPC-EAWAG-0P5X-1570529324002676-3711301872813-005149-096-2530-1912-52-44.jpeg,ceratium,train,ceratium/training_data/SPC-EAWAG-0P5X-1570529324002676-3711301872813-005149-096-2530-1912-52-44.jpeg
SPC-EAWAG-0P5X-1589436571244926-10181980141174-005619-018-2578-1448-56-56.jpeg,rotifers,train,rotifers/training_data/SPC-EAWAG-0P5X-1589436571244926-10181980141174-005619-018-2578-1448-56-56.jpeg
SPC-EAWAG-0P5X-1559498432170795-6403856472781-000229-814-2276-658-64-44.jpeg,asterionella,train,asterionella/training_data/SPC-EAWAG-0P5X-1559498432170795-6403856472781-000229-814-2276-658-64-44.jpeg
SPC-EAWAG-0P5X-1563249651453881-10155021384381-000419-070-2776-712-52-52.jpeg,uroglena,train,uroglena/training_data/SPC-EAWAG-0P5X-1563249651453881-10155021384381-000419-070-2776-712-52-52.jpeg
SPC-EAWAG-0P5X-1536155405297027-1837979806169-065949-023-2028-1540-28-56.jpeg,rotifers,train,rotifers/training_data/SPC-EAWAG-0P5X-1536155405297027-1837979806169-065949-023-2028-1540-28-56.jpeg
SPC-EAWAG-0P5X-1530577319646517-2291293960717-013099-183-2866-736-76-60.jpeg,dinobryon,train,dinobryon/training_data/SPC-EAWAG-0P5X-1530577319646517-2291293960717-013099-183-2866-736-76-60.jpeg
SPC-EAWAG-0P5X-1527254866659295-1396715814340-052559-022-2434-104-60-96.jpeg,nauplius,train,nauplius/training_data/SPC-EAWAG-0P5X-1527254866659295-1396715814340-052559-022-2434-104-60-96.jpeg
SPC-EAWAG-0P5X-1559498411166610-6403835471035-000019-151-1566-2018-36-44.jpeg,asterionella,train,asterionella/training_data/SPC-EAWAG-0P5X-1559498411166610-6403835471035-000019-151-1566-2018-36-44.jpeg
SPC-EAWAG-0P5X-1527210661800793-1352511590799-042519-033-1366-706-36-68.jpeg,ceratium,train,ceratium/training_data/SPC-EAWAG-0P5X-1527210661800793-1352511590799-042519-033-1366-706-36-68.jpeg
SPC-EAWAG-0P5X-1528894068707557-608066244352-028565-025-1480-1214-64-80.jpeg,dinobryon,train,dinobryon/training_data/SPC-EAWAG-0P5X-1528894068707557-608066244352-028565-025-1480-1214-64-80.jpeg
SPC-EAWAG-0P5X-1589551710929330-10297118120468-005009-012-1116-1282-40-40.jpeg,rotifers,train,rotifers/training_data/SPC-EAWAG-0P5X-1589551710929330-10297118120468-005009-012-1116-1282-40-40.jpeg
SPC-EAWAG-0P5X-1527943698169665-280199861521-028879-042-624-1158-92-88.jpeg,dinobryon,train,dinobryon/training_data/SPC-EAWAG-0P5X-1527943698169665-280199861521-028879-042-624-1158-92-88.jpeg
SPC-EAWAG-0P5X-1569405619735105-2587614615059-000099-029-1402-2412-40-60.jpeg,maybe_cyano,train,maybe_cyano/training_data/SPC-EAWAG-0P5X-1569405619735105-2587614615059-000099-029-1402-2412-40-60.jpeg
SPC-EAWAG-0P5X-1571821604015254-5003561471728-003949-172-710-582-32-56.jpeg,unknown,train,unknown/training_data/SPC-EAWAG-0P5X-1571821604015254-5003561471728-003949-172-710-582-32-56.jpeg
SPC-EAWAG-0P5X-1592308861818054-13054227750741-000519-180-786-406-36-92.jpeg,paradileptus,train,paradileptus/training_data/SPC-EAWAG-0P5X-1592308861818054-13054227750741-000519-180-786-406-36-92.jpeg
SPC-EAWAG-0P5X-1589504758744311-10250166615404-003489-015-2026-750-128-236.jpeg,cyclops,train,cyclops/training_data/SPC-EAWAG-0P5X-1589504758744311-10250166615404-003489-015-2026-750-128-236.jpeg
SPC-EAWAG-0P5X-1536155265266036-1837839794531-064549-012-1722-2004-44-44.jpeg,rotifers,train,rotifers/training_data/SPC-EAWAG-0P5X-1536155265266036-1837839794531-064549-012-1722-2004-44-44.jpeg
SPC-EAWAG-0P5X-1559498515204202-6403939479681-001059-748-2308-830-72-44.jpeg,asterionella,train,asterionella/training_data/SPC-EAWAG-0P5X-1559498515204202-6403939479681-001059-748-2308-830-72-44.jpeg
SPC-EAWAG-0P5X-1559498456205075-6403880474776-000469-647-1852-1084-60-32.jpeg,asterionella,train,asterionella/training_data/SPC-EAWAG-0P5X-1559498456205075-6403880474776-000469-647-1852-1084-60-32.jpeg
SPC-EAWAG-0P5X-1570496553571742-3678531916873-001439-026-432-2320-56-52.jpeg,maybe_cyano,train,maybe_cyano/training_data/SPC-EAWAG-0P5X-1570496553571742-3678531916873-001439-026-432-2320-56-52.jpeg
SPC-EAWAG-0P5X-1536759779084637-2442345041121-061689-074-1842-288-72-60.jpeg,trichocerca,train,trichocerca/training_data/SPC-EAWAG-0P5X-1536759779084637-2442345041121-061689-074-1842-288-72-60.jpeg
SPC-EAWAG-0P5X-1563250029532805-10155399415805-004199-084-2398-674-52-52.jpeg,uroglena,train,uroglena/training_data/SPC-EAWAG-0P5X-1563250029532805-10155399415805-004199-084-2398-674-52-52.jpeg
SPC-EAWAG-0P5X-1536583852244080-2266420686934-030420-050-1890-1212-56-36.jpeg,rotifers,train,rotifers/training_data/SPC-EAWAG-0P5X-1536583852244080-2266420686934-030420-050-1890-1212-56-36.jpeg
SPC-EAWAG-0P5X-1578384431771771-11566290166747-004219-004-3074-1656-80-172.jpeg,nauplius,train,nauplius/training_data/SPC-EAWAG-0P5X-1578384431771771-11566290166747-004219-004-3074-1656-80-172.jpeg
SPC-EAWAG-0P5X-1590048416552766-10793816090912-004069-025-1394-1514-32-60.jpeg,ceratium,train,ceratium/training_data/SPC-EAWAG-0P5X-1590048416552766-10793816090912-004069-025-1394-1514-32-60.jpeg
SPC-EAWAG-0P5X-1559498435190822-6403859473030-000259-798-1272-756-32-52.jpeg,asterionella,train,asterionella/training_data/SPC-EAWAG-0P5X-1559498435190822-6403859473030-000259-798-1272-756-32-52.jpeg
SPC-EAWAG-0P5X-1555333450607995-2238937074082-002409-044-2454-396-88-72.jpeg,nauplius,train,nauplius/training_data/SPC-EAWAG-0P5X-1555333450607995-2238937074082-002409-044-2454-396-88-72.jpeg
SPC-EAWAG-0P5X-1555333226535467-2238713055460-000169-043-1142-414-80-168.jpeg,eudiaptomus,train,eudiaptomus/training_data/SPC-EAWAG-0P5X-1555333226535467-2238713055460-000169-043-1142-414-80-168.jpeg
SPC-EAWAG-0P5X-1570496535567313-3678513915377-001259-136-2738-1664-40-72.jpeg,maybe_cyano,train,maybe_cyano/training_data/SPC-EAWAG-0P5X-1570496535567313-3678513915377-001259-136-2738-1664-40-72.jpeg
SPC-EAWAG-0P5X-1563876017802007-10781379002250-000079-031-2818-1678-40-68.jpeg,dinobryon,train,dinobryon/training_data/SPC-EAWAG-0P5X-1563876017802007-10781379002250-000079-031-2818-1678-40-68.jpeg
SPC-EAWAG-0P5X-1588651629292126-9397050142709-004199-021-1138-1172-116-172.jpeg,asplanchna,train,asplanchna/training_data/SPC-EAWAG-0P5X-1588651629292126-9397050142709-004199-021-1138-1172-116-172.jpeg
SPC-EAWAG-0P5X-1530965721198726-2679690239550-009109-023-1588-2092-76-96.jpeg,dinobryon,train,dinobryon/training_data/SPC-EAWAG-0P5X-1530965721198726-2679690239550-009109-023-1588-2092-76-96.jpeg
SPC-EAWAG-0P5X-1527296303099284-1438151652603-034929-005-1064-2252-56-104.jpeg,nauplius,train,nauplius/training_data/SPC-EAWAG-0P5X-1527296303099284-1438151652603-034929-005-1064-2252-56-104.jpeg
SPC-EAWAG-0P5X-1530883729998445-2597700177499-053199-273-716-456-48-56.jpeg,dinobryon,train,dinobryon/training_data/SPC-EAWAG-0P5X-1530883729998445-2597700177499-053199-273-716-456-48-56.jpeg
SPC-EAWAG-0P5X-1591711595190282-12456969991372-003859-033-3064-426-80-64.jpeg,aphanizomenon,train,aphanizomenon/training_data/SPC-EAWAG-0P5X-1591711595190282-12456969991372-003859-033-3064-426-80-64.jpeg
SPC-EAWAG-0P5X-1584536657769031-5282140152594-002479-007-2234-2146-124-92.jpeg,kellicottia,train,kellicottia/training_data/SPC-EAWAG-0P5X-1584536657769031-5282140152594-002479-007-2234-2146-124-92.jpeg
SPC-EAWAG-0P5X-1589436543251820-10181952138847-005339-052-1316-168-40-40.jpeg,rotifers,train,rotifers/training_data/SPC-EAWAG-0P5X-1589436543251820-10181952138847-005339-052-1316-168-40-40.jpeg
SPC-EAWAG-0P5X-1582283258317953-3028773537375-004489-095-1678-624-144-108.jpeg,synchaeta,train,synchaeta/training_data/SPC-EAWAG-0P5X-1582283258317953-3028773537375-004489-095-1678-624-144-108.jpeg
SPC-EAWAG-0P5X-1555333446595482-2238933073749-002369-047-1518-1034-100-148.jpeg,nauplius,train,nauplius/training_data/SPC-EAWAG-0P5X-1555333446595482-2238933073749-002369-047-1518-1034-100-148.jpeg
SPC-EAWAG-0P5X-1590725267226966-11470656717557-004569-018-1186-1756-80-92.jpeg,dinobryon,train,dinobryon/training_data/SPC-EAWAG-0P5X-1590725267226966-11470656717557-004569-018-1186-1756-80-92.jpeg
SPC-EAWAG-0P5X-1528895255831205-609253343030-040435-019-1618-1182-64-44.jpeg,dinobryon,train,dinobryon/training_data/SPC-EAWAG-0P5X-1528895255831205-609253343030-040435-019-1618-1182-64-44.jpeg
SPC-EAWAG-0P5X-1527555620863386-1697465632032-036109-047-2450-10-100-76.jpeg,dinobryon,train,dinobryon/training_data/SPC-EAWAG-0P5X-1527555620863386-1697465632032-036109-047-2450-10-100-76.jpeg
SPC-EAWAG-0P5X-1536582300086210-2264868557913-014900-045-2090-1162-56-40.jpeg,brachionus,train,brachionus/training_data/SPC-EAWAG-0P5X-1536582300086210-2264868557913-014900-045-2090-1162-56-40.jpeg
SPC-EAWAG-0P5X-1575360023823054-8541927725233-000139-034-2884-700-104-64.jpeg,synchaeta,train,synchaeta/training_data/SPC-EAWAG-0P5X-1575360023823054-8541927725233-000139-034-2884-700-104-64.jpeg
SPC-EAWAG-0P5X-1579601002211439-346556278841-001929-024-458-534-72-64.jpeg,asplanchna,train,asplanchna/training_data/SPC-EAWAG-0P5X-1579601002211439-346556278841-001929-024-458-534-72-64.jpeg
SPC-EAWAG-0P5X-1537663379618347-3345932669943-025699-046-530-1574-72-212.jpeg,cyclops,train,cyclops/training_data/SPC-EAWAG-0P5X-1537663379618347-3345932669943-025699-046-530-1574-72-212.jpeg
SPC-EAWAG-0P5X-1589436051151610-10181460097945-000419-028-2126-1192-300-124.jpeg,eudiaptomus,train,eudiaptomus/training_data/SPC-EAWAG-0P5X-1589436051151610-10181460097945-000419-028-2126-1192-300-124.jpeg
SPC-EAWAG-0P5X-1526990938460914-1132791410227-005289-009-2126-1722-144-156.jpeg,cyclops,train,cyclops/training_data/SPC-EAWAG-0P5X-1526990938460914-1132791410227-005289-009-2126-1722-144-156.jpeg
SPC-EAWAG-0P5X-1527255153691577-1397002838199-055429-018-1846-1346-396-368.jpeg,daphnia,train,daphnia/training_data/SPC-EAWAG-0P5X-1527255153691577-1397002838199-055429-018-1846-1346-396-368.jpeg
SPC-EAWAG-0P5X-1560938557502266-7843960114797-001479-116-588-480-48-40.jpeg,fragilaria,train,fragilaria/training_data/SPC-EAWAG-0P5X-1560938557502266-7843960114797-001479-116-588-480-48-40.jpeg
SPC-EAWAG-0P5X-1589436368202567-10181777124298-003589-046-3684-768-76-96.jpeg,nauplius,train,nauplius/training_data/SPC-EAWAG-0P5X-1589436368202567-10181777124298-003589-046-3684-768-76-96.jpeg
SPC-EAWAG-0P5X-1570496548564068-3678526916458-001389-176-2596-1452-84-48.jpeg,maybe_cyano,train,maybe_cyano/training_data/SPC-EAWAG-0P5X-1570496548564068-3678526916458-001389-176-2596-1452-84-48.jpeg
SPC-EAWAG-0P5X-1528894905793603-608903313934-036935-044-1484-666-48-48.jpeg,dinobryon,train,dinobryon/training_data/SPC-EAWAG-0P5X-1528894905793603-608903313934-036935-044-1484-666-48-48.jpeg
SPC-EAWAG-0P5X-1570496519533458-3678497914047-001099-035-1708-2274-60-24.jpeg,maybe_cyano,train,maybe_cyano/training_data/SPC-EAWAG-0P5X-1570496519533458-3678497914047-001099-035-1708-2274-60-24.jpeg
SPC-EAWAG-0P5X-1589450656147231-10196064875692-002469-031-1572-1106-44-64.jpeg,ceratium,train,ceratium/training_data/SPC-EAWAG-0P5X-1589450656147231-10196064875692-002469-031-1572-1106-44-64.jpeg
SPC-EAWAG-0P5X-1536585354369082-2267922811800-045440-032-1080-1470-32-48.jpeg,brachionus,train,brachionus/training_data/SPC-EAWAG-0P5X-1536585354369082-2267922811800-045440-032-1080-1470-32-48.jpeg
SPC-EAWAG-0P5X-1528504965283072-218968034455-025550-028-2702-1708-60-68.jpeg,dinobryon,train,dinobryon/training_data/SPC-EAWAG-0P5X-1528504965283072-218968034455-025550-028-2702-1708-60-68.jpeg
SPC-EAWAG-0P5X-1531097670744604-2811637988244-032599-075-2508-1788-84-92.jpeg,dinobryon,train,dinobryon/training_data/SPC-EAWAG-0P5X-1531097670744604-2811637988244-032599-075-2508-1788-84-92.jpeg
SPC-EAWAG-0P5X-1528935225556536-649222509325-008159-002-1208-2452-332-80.jpeg,eudiaptomus,train,eudiaptomus/training_data/SPC-EAWAG-0P5X-1528935225556536-649222509325-008159-002-1208-2452-332-80.jpeg
SPC-EAWAG-0P5X-1535678426180094-1361007452204-048159-077-1536-752-260-236.jpeg,daphnia,train,daphnia/training_data/SPC-EAWAG-0P5X-1535678426180094-1361007452204-048159-077-1536-752-260-236.jpeg
SPC-EAWAG-0P5X-1529242461524877-956454282789-056519-091-2946-976-52-52.jpeg,dinobryon,train,dinobryon/training_data/SPC-EAWAG-0P5X-1529242461524877-956454282789-056519-091-2946-976-52-52.jpeg
SPC-EAWAG-0P5X-1563260929214540-10166298971779-005199-027-352-1692-72-72.jpeg,uroglena,train,uroglena/training_data/SPC-EAWAG-0P5X-1563260929214540-10166298971779-005199-027-352-1692-72-72.jpeg
SPC-EAWAG-0P5X-1527941659953919-278161692096-008499-033-884-874-60-52.jpeg,dinobryon,train,dinobryon/training_data/SPC-EAWAG-0P5X-1527941659953919-278161692096-008499-033-884-874-60-52.jpeg
SPC-EAWAG-0P5X-1539648599978455-5331123881717-005899-014-964-1982-36-48.jpeg,brachionus,train,brachionus/training_data/SPC-EAWAG-0P5X-1539648599978455-5331123881717-005899-014-964-1982-36-48.jpeg
SPC-EAWAG-0P5X-1570496520517712-3678498914130-001109-317-2110-842-88-36.jpeg,maybe_cyano,train,maybe_cyano/training_data/SPC-EAWAG-0P5X-1570496520517712-3678498914130-001109-317-2110-842-88-36.jpeg
SPC-EAWAG-0P5X-1589472595551641-10218003929387-005859-017-3472-1188-44-60.jpeg,rotifers,train,rotifers/training_data/SPC-EAWAG-0P5X-1589472595551641-10218003929387-005859-017-3472-1188-44-60.jpeg
SPC-EAWAG-0P5X-1555333393569375-2238880069343-001839-011-2086-1864-72-64.jpeg,nauplius,train,nauplius/training_data/SPC-EAWAG-0P5X-1555333393569375-2238880069343-001839-011-2086-1864-72-64.jpeg
SPC-EAWAG-0P5X-1590048023471760-10793423058241-000139-016-1868-1744-60-60.jpeg,ceratium,train,ceratium/training_data/SPC-EAWAG-0P5X-1590048023471760-10793423058241-000139-016-1868-1744-60-60.jpeg
SPC-EAWAG-0P5X-1531271853711755-2985818564683-046439-007-1392-2300-48-52.jpeg,keratella_quadrata,train,keratella_quadrata/training_data/SPC-EAWAG-0P5X-1531271853711755-2985818564683-046439-007-1392-2300-48-52.jpeg
SPC-EAWAG-0P5X-1539909374871122-5591894937306-021649-047-892-1192-532-328.jpeg,daphnia,train,daphnia/training_data/SPC-EAWAG-0P5X-1539909374871122-5591894937306-021649-047-892-1192-532-328.jpeg
SPC-EAWAG-0P5X-1526992610619015-1134463549224-022009-012-1612-1424-52-84.jpeg,keratella_quadrata,train,keratella_quadrata/training_data/SPC-EAWAG-0P5X-1526992610619015-1134463549224-022009-012-1612-1424-52-84.jpeg
SPC-EAWAG-0P5X-1589364260307827-10109670341520-002509-018-710-1566-128-168.jpeg,daphnia_skins,train,daphnia_skins/training_data/SPC-EAWAG-0P5X-1589364260307827-10109670341520-002509-018-710-1566-128-168.jpeg
SPC-EAWAG-0P5X-1589436040211187-10181449097031-000309-029-1650-930-44-80.jpeg,ceratium,train,ceratium/training_data/SPC-EAWAG-0P5X-1589436040211187-10181449097031-000309-029-1650-930-44-80.jpeg
SPC-EAWAG-0P5X-1529541810265954-1255799095819-025999-022-2240-2036-356-348.jpeg,daphnia,train,daphnia/training_data/SPC-EAWAG-0P5X-1529541810265954-1255799095819-025999-022-2240-2036-356-348.jpeg
SPC-EAWAG-0P5X-1534901882304796-584474434304-058719-029-2716-1370-280-272.jpeg,diaphanosoma,train,diaphanosoma/training_data/SPC-EAWAG-0P5X-1534901882304796-584474434304-058719-029-2716-1370-280-272.jpeg
SPC-EAWAG-0P5X-1559498428188534-6403852472448-000189-430-2488-1300-40-36.jpeg,asterionella,train,asterionella/training_data/SPC-EAWAG-0P5X-1559498428188534-6403852472448-000189-430-2488-1300-40-36.jpeg
SPC-EAWAG-0P5X-1586189323443841-6934781185616-005139-091-2864-684-116-108.jpeg,nauplius,train,nauplius/training_data/SPC-EAWAG-0P5X-1586189323443841-6934781185616-005139-091-2864-684-116-108.jpeg
SPC-EAWAG-0P5X-1537575149903734-3257704221697-007399-021-2862-1952-264-152.jpeg,daphnia,train,daphnia/training_data/SPC-EAWAG-0P5X-1537575149903734-3257704221697-007399-021-2862-1952-264-152.jpeg
SPC-EAWAG-0P5X-1528852858782463-566856892476-048479-054-1236-236-248-296.jpeg,daphnia,train,daphnia/training_data/SPC-EAWAG-0P5X-1528852858782463-566856892476-048479-054-1236-236-248-296.jpeg
SPC-EAWAG-0P5X-1559674827759688-6580249363178-000179-055-2452-1934-60-40.jpeg,asterionella,train,asterionella/training_data/SPC-EAWAG-0P5X-1559674827759688-6580249363178-000179-055-2452-1934-60-40.jpeg
SPC-EAWAG-0P5X-1589436513236634-10181922136353-005039-027-160-796-48-44.jpeg,rotifers,train,rotifers/training_data/SPC-EAWAG-0P5X-1589436513236634-10181922136353-005039-027-160-796-48-44.jpeg
SPC-EAWAG-0P5X-1579601110231608-346664287819-003009-005-2034-1294-48-48.jpeg,rotifers,train,rotifers/training_data/SPC-EAWAG-0P5X-1579601110231608-346664287819-003009-005-2034-1294-48-48.jpeg
SPC-EAWAG-0P5X-1589536876859904-10282284255878-000669-020-1532-572-220-900.jpeg,filament,train,filament/training_data/SPC-EAWAG-0P5X-1589536876859904-10282284255878-000669-020-1532-572-220-900.jpeg
SPC-EAWAG-0P5X-1534639766208867-322361910552-029559-043-1130-1408-424-412.jpeg,diaphanosoma,train,diaphanosoma/training_data/SPC-EAWAG-0P5X-1534639766208867-322361910552-029559-043-1130-1408-424-412.jpeg
SPC-EAWAG-0P5X-1589551649974624-10297057115397-004399-025-630-366-36-64.jpeg,rotifers,train,rotifers/training_data/SPC-EAWAG-0P5X-1589551649974624-10297057115397-004399-025-630-366-36-64.jpeg
SPC-EAWAG-0P5X-1536803305835192-2485871157177-064949-034-2210-1596-276-324.jpeg,diaphanosoma,train,diaphanosoma/training_data/SPC-EAWAG-0P5X-1536803305835192-2485871157177-064949-034-2210-1596-276-324.jpeg
SPC-EAWAG-0P5X-1555333323555311-2238810063524-001139-033-2176-1352-104-136.jpeg,cyclops,train,cyclops/training_data/SPC-EAWAG-0P5X-1555333323555311-2238810063524-001139-033-2176-1352-104-136.jpeg
SPC-EAWAG-0P5X-1590048214505243-10793614074119-002049-078-2822-78-308-368.jpeg,filament,train,filament/training_data/SPC-EAWAG-0P5X-1590048214505243-10793614074119-002049-078-2822-78-308-368.jpeg
SPC-EAWAG-0P5X-1530060861845738-1774843467916-032519-136-2584-158-144-168.jpeg,cyclops,train,cyclops/training_data/SPC-EAWAG-0P5X-1530060861845738-1774843467916-032519-136-2584-158-144-168.jpeg
SPC-EAWAG-0P5X-1531745464006780-3459422488441-030539-035-732-2192-76-132.jpeg,nauplius,train,nauplius/training_data/SPC-EAWAG-0P5X-1531745464006780-3459422488441-030539-035-732-2192-76-132.jpeg
SPC-EAWAG-0P5X-1584428651440064-5174135458191-002409-013-888-1438-180-184.jpeg,asplanchna,train,asplanchna/training_data/SPC-EAWAG-0P5X-1584428651440064-5174135458191-002409-013-888-1438-180-184.jpeg
SPC-EAWAG-0P5X-1539481106904252-5163633253105-058969-089-2520-1118-40-100.jpeg,kellicottia,train,kellicottia/training_data/SPC-EAWAG-0P5X-1539481106904252-5163633253105-058969-089-2520-1118-40-100.jpeg
SPC-EAWAG-0P5X-1591614168454980-12359544771043-001589-034-1646-572-76-60.jpeg,aphanizomenon,train,aphanizomenon/training_data/SPC-EAWAG-0P5X-1591614168454980-12359544771043-001589-034-1646-572-76-60.jpeg
SPC-EAWAG-0P5X-1532046484088147-3760438633489-016739-131-284-1014-224-380.jpeg,diaphanosoma,train,diaphanosoma/training_data/SPC-EAWAG-0P5X-1532046484088147-3760438633489-016739-131-284-1014-224-380.jpeg
SPC-EAWAG-0P5X-1531225568211787-2939533702097-015579-130-2884-968-236-252.jpeg,diaphanosoma,train,diaphanosoma/training_data/SPC-EAWAG-0P5X-1531225568211787-2939533702097-015579-130-2884-968-236-252.jpeg
SPC-EAWAG-0P5X-1559498465195539-6403889475524-000559-199-2104-2002-64-40.jpeg,asterionella,train,asterionella/training_data/SPC-EAWAG-0P5X-1559498465195539-6403889475524-000559-199-2104-2002-64-40.jpeg
SPC-EAWAG-0P5X-1560474082187065-7379491649035-000729-018-2968-2220-44-48.jpeg,keratella_cochlearis,train,keratella_cochlearis/training_data/SPC-EAWAG-0P5X-1560474082187065-7379491649035-000729-018-2968-2220-44-48.jpeg
SPC-EAWAG-0P5X-1583334489934009-4079989846647-004799-333-3130-2-72-64.jpeg,fragilaria,train,fragilaria/training_data/SPC-EAWAG-0P5X-1583334489934009-4079989846647-004799-333-3130-2-72-64.jpeg
SPC-EAWAG-0P5X-1589436235219172-10181644113242-002259-004-2644-2280-40-40.jpeg,rotifers,train,rotifers/training_data/SPC-EAWAG-0P5X-1589436235219172-10181644113242-002259-004-2644-2280-40-40.jpeg
SPC-EAWAG-0P5X-1589976552695940-10721953347960-005429-026-1828-1014-40-76.jpeg,ceratium,train,ceratium/training_data/SPC-EAWAG-0P5X-1589976552695940-10721953347960-005429-026-1828-1014-40-76.jpeg
SPC-EAWAG-0P5X-1589472469530068-10217877918912-004599-019-3160-592-60-36.jpeg,rotifers,train,rotifers/training_data/SPC-EAWAG-0P5X-1589472469530068-10217877918912-004599-019-3160-592-60-36.jpeg
SPC-EAWAG-0P5X-1592366703944661-13112068949939-002939-098-2208-720-48-104.jpeg,paradileptus,train,paradileptus/training_data/SPC-EAWAG-0P5X-1592366703944661-13112068949939-002939-098-2208-720-48-104.jpeg
SPC-EAWAG-0P5X-1529717828350644-1431814773930-058179-045-1844-1832-76-64.jpeg,dinobryon,train,dinobryon/training_data/SPC-EAWAG-0P5X-1529717828350644-1431814773930-058179-045-1844-1832-76-64.jpeg
SPC-EAWAG-0P5X-1570496588592714-3678566919783-001789-339-2076-606-44-64.jpeg,maybe_cyano,train,maybe_cyano/training_data/SPC-EAWAG-0P5X-1570496588592714-3678566919783-001789-339-2076-606-44-64.jpeg
SPC-EAWAG-0P5X-1559498521286709-6403945480180-001119-262-1504-1740-48-52.jpeg,asterionella,train,asterionella/training_data/SPC-EAWAG-0P5X-1559498521286709-6403945480180-001119-262-1504-1740-48-52.jpeg
SPC-EAWAG-0P5X-1539173329000681-4855859915245-005189-071-1380-670-32-92.jpeg,trichocerca,train,trichocerca/training_data/SPC-EAWAG-0P5X-1539173329000681-4855859915245-005189-071-1380-670-32-92.jpeg
SPC-EAWAG-0P5X-1563876013798063-10781375001917-000039-073-2448-1098-64-44.jpeg,dinobryon,train,dinobryon/training_data/SPC-EAWAG-0P5X-1563876013798063-10781375001917-000039-073-2448-1098-64-44.jpeg
SPC-EAWAG-0P5X-1536715644984613-2398211591368-052349-032-58-1748-56-76.jpeg,nauplius,train,nauplius/training_data/SPC-EAWAG-0P5X-1536715644984613-2398211591368-052349-032-58-1748-56-76.jpeg
SPC-EAWAG-0P5X-1534382058569347-64657726524-044479-025-1592-1630-640-600.jpeg,leptodora,train,leptodora/training_data/SPC-EAWAG-0P5X-1534382058569347-64657726524-044479-025-1592-1630-640-600.jpeg
SPC-EAWAG-0P5X-1592208411893370-12953779284895-004019-038-3316-1806-40-96.jpeg,paradileptus,train,paradileptus/training_data/SPC-EAWAG-0P5X-1592208411893370-12953779284895-004019-038-3316-1806-40-96.jpeg
